year,title,class,filename,url
2017,Convolutional Sequence to Sequence Learning,UNCLASSIFIED,Convolutional Sequence to Sequence Learning.pdf,https://arxiv.org/pdf/1705.03122.pdf
2017,End-to-End Differentiable Proving,UNCLASSIFIED,End-to-End Differentiable Proving.pdf,https://arxiv.org/pdf/1705.11040.pdf
2017,Mastering Chess and Shogi by Self-Play with a General Reinforcement Learning Algorithm (AlphaZero),UNCLASSIFIED,Mastering Chess and Shogi by Self-Play with a General Reinforcement Learning Algorithm (AlphaZero).pdf,https://arxiv.org/pdf/1712.01815.pdf
2017,OptNet: Differentiable Optimization as a Layer in Neural Networks,UNCLASSIFIED,OptNet- Differentiable Optimization as a Layer in Neural Networks.pdf,https://arxiv.org/pdf/1703.00443.pdf
2017,Proximal Policy Optimization (PPO),UNCLASSIFIED,Proximal Policy Optimization (PPO).pdf,https://arxiv.org/pdf/1707.06347.pdf
2017,Rainbow: Combining Improvements in Deep Reinforcement Learning,UNCLASSIFIED,Rainbow- Combining Improvements in Deep Reinforcement Learning.pdf,https://arxiv.org/pdf/1710.02298.pdf
2017,RobustFill: Neural Program Learning under Noisy I/O,UNCLASSIFIED,RobustFill- Neural Program Learning under Noisy I-O.pdf,https://arxiv.org/pdf/1703.07469.pdf
2017,SyGuS-Comp 2017: Results and Analysis,UNCLASSIFIED,SyGuS-Comp 2017- Results and Analysis.pdf,https://arxiv.org/pdf/1711.11438.pdf
2017,"VQA v2.0 (""Making the V in VQA Matter"")",UNCLASSIFIED,VQA v2.0 (-Making the V in VQA Matter-).pdf,https://arxiv.org/pdf/1612.00837.pdf
2016,Adaptive Computation Time (ACT),UNCLASSIFIED,Adaptive Computation Time (ACT).pdf,https://arxiv.org/pdf/1603.08983.pdf
2016,Asynchronous Methods for Deep Reinforcement Learning (A3C),UNCLASSIFIED,Asynchronous Methods for Deep Reinforcement Learning (A3C).pdf,https://arxiv.org/pdf/1602.01783.pdf
2016,Deep Reinforcement Learning with Double Q-learning (Double DQN),UNCLASSIFIED,Deep Reinforcement Learning with Double Q-learning (Double DQN).pdf,https://arxiv.org/pdf/1509.06461.pdf
2016,DeepCoder: Learning to Write Programs,UNCLASSIFIED,DeepCoder- Learning to Write Programs.pdf,https://arxiv.org/pdf/1611.01989.pdf
2016,Layer Normalization,UNCLASSIFIED,Layer Normalization.pdf,https://arxiv.org/pdf/1607.06450.pdf
2016,Logic Tensor Networks: Deep Learning and Logical Reasoning from Data and Knowledge,UNCLASSIFIED,Logic Tensor Networks- Deep Learning and Logical Reasoning from Data and Knowledge.pdf,https://arxiv.org/pdf/1606.04422.pdf
2016,"SQuAD: 100,000+ Questions for Machine Comprehension of Text",UNCLASSIFIED,"SQuAD- 100,000+ Questions for Machine Comprehension of Text.pdf",https://arxiv.org/pdf/1606.05250.pdf
2016,Safe and Efficient Off-Policy Reinforcement Learning (Retrace(lambda)),UNCLASSIFIED,Safe and Efficient Off-Policy Reinforcement Learning (Retrace(lambda)).pdf,https://arxiv.org/pdf/1606.02647.pdf
2016,Scaling Memory-Augmented Neural Networks with Sparse Reads and Writes,UNCLASSIFIED,Scaling Memory-Augmented Neural Networks with Sparse Reads and Writes.pdf,https://arxiv.org/pdf/1610.09027.pdf
2016,SyGuS-Comp 2016 Results/Benchmarks (PBE track),UNCLASSIFIED,SyGuS-Comp 2016 Results-Benchmarks (PBE track).pdf,https://arxiv.org/pdf/1611.07627.pdf
2015,Batch Normalization: Accelerating Deep Network Training by Reducing Internal Covariate Shift,UNCLASSIFIED,Batch Normalization- Accelerating Deep Network Training by Reducing Internal Covariate Shift.pdf,https://arxiv.org/pdf/1502.03167.pdf
2015,Continuous Control with Deep Reinforcement Learning,UNCLASSIFIED,Continuous Control with Deep Reinforcement Learning.pdf,https://arxiv.org/pdf/1509.02971.pdf
2015,Deep Residual Learning (ResNet),UNCLASSIFIED,Deep Residual Learning (ResNet).pdf,https://arxiv.org/pdf/1512.03385.pdf
2015,High-Dimensional Continuous Control Using Generalized Advantage Estimation (GAE),UNCLASSIFIED,High-Dimensional Continuous Control Using Generalized Advantage Estimation (GAE).pdf,https://arxiv.org/pdf/1506.02438.pdf
2015,Inferring Algorithmic Patterns with Stack-Augmented Recurrent Nets,UNCLASSIFIED,Inferring Algorithmic Patterns with Stack-Augmented Recurrent Nets.pdf,https://arxiv.org/pdf/1503.01007.pdf
2015,Neural GPUs Learn Algorithms,UNCLASSIFIED,Neural GPUs Learn Algorithms.pdf,https://arxiv.org/pdf/1511.08228.pdf
2015,Neural Programmer: Inducing Latent Programs with Gradient Descent,UNCLASSIFIED,Neural Programmer- Inducing Latent Programs with Gradient Descent.pdf,https://arxiv.org/pdf/1511.04834.pdf
2015,Prioritized Experience Replay,UNCLASSIFIED,Prioritized Experience Replay.pdf,https://arxiv.org/pdf/1511.05952.pdf
2015,Towards AI-Complete Question Answering: A Set of Prerequisite Toy Tasks (bAbI),UNCLASSIFIED,Towards AI-Complete Question Answering- A Set of Prerequisite Toy Tasks (bAbI).pdf,https://arxiv.org/pdf/1502.05698.pdf
2015,Trust Region Policy Optimization (TRPO),UNCLASSIFIED,Trust Region Policy Optimization (TRPO).pdf,https://arxiv.org/pdf/1502.05477.pdf
2015,VQA: Visual Question Answering,UNCLASSIFIED,VQA- Visual Question Answering.pdf,https://arxiv.org/pdf/1505.00468.pdf
2015,"You Only Look Once: Unified, Real-Time Object Detection",UNCLASSIFIED,"You Only Look Once- Unified, Real-Time Object Detection.pdf",https://arxiv.org/pdf/1506.02640.pdf
2014,Adam: A Method for Stochastic Optimization,UNCLASSIFIED,Adam- A Method for Stochastic Optimization.pdf,https://arxiv.org/pdf/1412.6980.pdf
2014,Deterministic Policy Gradient Algorithms,UNCLASSIFIED,Deterministic Policy Gradient Algorithms.pdf,https://proceedings.mlr.press/v32/silver14.pdf
2014,Learning to Execute,UNCLASSIFIED,Learning to Execute.pdf,https://arxiv.org/pdf/1410.4615.pdf
2014,Microsoft COCO: Common Objects in Context,UNCLASSIFIED,Microsoft COCO- Common Objects in Context.pdf,https://arxiv.org/pdf/1405.0312.pdf
2014,Neural Turing Machines (NTM),UNCLASSIFIED,Neural Turing Machines (NTM).pdf,https://arxiv.org/pdf/1410.5401.pdf
2013,Efficient Estimation of Word Representations in Vector Space,UNCLASSIFIED,Efficient Estimation of Word Representations in Vector Space.pdf,https://arxiv.org/pdf/1301.3781.pdf
1984,A Theory of the Learnable (PAC Learning),UNCLASSIFIED,A Theory of the Learnable (PAC Learning).pdf,https://web.mit.edu/6.435/www/Valiant84.pdf
1963,Deterministic Nonperiodic Flow,UNCLASSIFIED,Deterministic Nonperiodic Flow.pdf,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/20/2/1520-0469_1963_020_0130_dnf_2_0_co_2.pdf
